pm_id,kalshi_id,entry_day,direction,cost,edge,days_held,annualized,realized_payout,realized_pnl,pm_title
1830324,KXLIGAMX-26CLA-CRA,2026-04-18,k_yes,0.87860075,0.12139924999999996,37,1.3630618866942072,1.0,0.12139924999999996,Will Cruz Azul win Liga MX?
703846,KXNY10D-26-DGOL,2025-11-27,k_yes,0.879244,0.12075599999999997,209,0.23985340255011156,1.0,0.12075599999999997,Will Dan Goldman be the Democratic nominee for NY-10?
2354751,KXPGATOP10-CHSC26-SFIS,2026-05-27,k_yes,0.87945175,0.12054825000000002,4,12.507824121675807,1.0,0.12054825000000002,Will Steven Fisk finish in the Top 10 at the 2026 Charles Schwab Challenge?
2294431,KXPGATOP5-THCCBN26-PSTO,2026-05-20,k_yes,0.8797430000000002,0.12025699999999984,3,16.631298382974702,1.0,0.12025699999999984,Will Preston Stout finish in the Top 5 at the 2026 THE CJ CUP Byron Nelson?
2294584,KXPGATOP20-THCCBN26-BKOE,2026-05-20,pm_yes,0.8804807499999999,0.11951925000000008,5,9.909251565125082,1.0,0.11951925000000008,Will Brooks Koepka finish in the Top 20 at the 2026 THE CJ CUP Byron Nelson?
2231908,KXPGATOP5-PGC26-TOM,2026-05-13,k_yes,0.8811238875000001,0.11887611249999985,3,16.414559359187326,1.0,0.11887611249999985,Will Tom McKibbin finish in the Top 5 at the 2026 PGA Championship?
2231841,KXPGATOP5-PGC26-JDUF,2026-05-13,k_yes,0.8820134875,0.11798651250000003,3,16.275290447301696,1.0,0.11798651250000003,Will Jason Dufner finish in the Top 5 at the 2026 PGA Championship?
2231862,KXPGATOP5-PGC26-PHAR,2026-05-13,k_yes,0.8820134875,0.11798651250000003,5,9.765174268381017,1.0,0.11798651250000003,Will Pádraig Harrington finish in the Top 5 at the 2026 PGA Championship?
2231870,KXPGATOP5-PGC26-DHIL,2026-05-13,k_yes,0.8820884875,0.11791151249999998,5,9.758137119434968,1.0,0.11791151249999998,Will Daniel Hillier finish in the Top 5 at the 2026 PGA Championship?
2231897,KXPGATOP5-PGC26-HAL,2026-05-13,k_yes,0.88257075,0.11742925000000004,5,9.712915650105108,1.0,0.11742925000000004,Will Hao-Tong Li finish in the Top 5 at the 2026 PGA Championship?
2231829,KXPGATOP5-PGC26-RCAS,2026-05-13,k_yes,0.88257075,0.11742925000000004,3,16.18819275017518,1.0,0.11742925000000004,Will Ricky Castillo finish in the Top 5 at the 2026 PGA Championship?
704194,KXPA3D-26-ASTA,2025-12-01,k_yes,0.882597,0.11740300000000004,170,0.2856016359208377,1.0,0.11740300000000004,Will Ala Stanford be the Democratic nominee for PA-03?
2354273,KXPGATOUR-CHSC26-MTHO,2026-05-27,k_yes,0.88312208,0.11687791999999997,4,12.07659783571485,1.0,0.11687791999999997,Will Michael Thorbjornsen win the 2026 Charles Schwab Challenge?
2231817,KXPGATOP5-PGC26-CHB,2026-05-13,k_yes,0.8835352000000001,0.11646479999999992,5,9.622627825127955,1.0,0.11646479999999992,Will Christiaan Bezuidenhout finish in the Top 5 at the 2026 PGA Championship?
2231898,KXPGATOP5-PGC26-MIL,2026-05-13,k_yes,0.8835352000000001,0.11646479999999992,5,9.622627825127955,1.0,0.11646479999999992,Will Mikael Lindberg finish in the Top 5 at the 2026 PGA Championship?
2231906,KXPGATOP5-PGC26-MMCG,2026-05-13,k_yes,0.8844995499999999,0.11550045000000009,3,15.887577048512929,1.0,0.11550045000000009,Will Max McGreevy finish in the Top 5 at the 2026 PGA Championship?
2231891,KXPGATOP5-PGC26-CKIR,2026-05-13,k_yes,0.8854638,0.11453619999999998,5,9.442670157718473,1.0,0.11453619999999998,Will Chris Kirk finish in the Top 5 at the 2026 PGA Championship?
2354746,KXPGATOP10-CHSC26-MBRE,2026-05-27,k_yes,0.885973,0.11402699999999999,4,11.744109301299249,1.0,0.11402699999999999,Will Michael Brennan finish in the Top 10 at the 2026 Charles Schwab Challenge?
1510489,KXSENATEOKR-26-WWAS,2026-03-07,k_yes,0.8861880000000001,0.11381199999999991,102,0.45957339906718286,1.0,0.11381199999999991,Will Wayne Lonny Washington be the Republican nominee for Senate in Oklahoma?
1427288,KXCO03R-26-JHUR,2026-02-28,pm_yes,0.886448,0.11355199999999999,123,0.3801274886203368,1.0,0.11355199999999999,Will Jeff Hurd be the Republican nominee for CO-03?
959118,KXIA02R-26-JMIT,2025-12-29,pm_yes,0.8868330000000001,0.1131669999999999,156,0.29857003835052665,1.0,0.1131669999999999,Will Joe Mitchell be the Republican Nominee for IA-02?
695082,KXNY12D-26-MLAS,2025-11-24,pm_yes,0.8869919999999999,0.11300800000000011,212,0.21935447036428593,1.0,0.11300800000000011,Will Micah Lasher be the democratic nominee for NY-12?
2412179,KXTOPSONG-26JUN13-JAN,2026-06-03,k_yes,0.88844195,0.11155804999999996,5,9.16631373608596,1.0,0.11155804999999996,"Will ""Janice STFU - Drake"" be the Billboard Hot 100 #1 song for the week of June 13?"
576816,KXLALIGARELEGATION-26-MAL,2025-12-31,k_yes,0.8889534874999999,0.11104651250000008,144,0.31663305998788605,1.0,0.11104651250000008,Will Mallorca be relegated from La Liga after the 2025–26 season?
2231871,KXPGATOP5-PGC26-RHIS,2026-05-13,k_yes,0.8893769499999999,0.11062305000000006,5,9.07993247407638,1.0,0.11062305000000006,Will Ryo Hisatsune finish in the Top 5 at the 2026 PGA Championship?
2471207,KXPGATOUR-RBBCAN26-SRYD,2026-06-11,k_yes,0.88945132,0.11054867999999995,3,15.121782493953681,1.0,0.11054867999999995,Will Sam Ryder win the 2026 RBC Canadian Open?
959116,KXIA02R-26-SLUN,2025-12-29,k_yes,0.8898519999999999,0.11014800000000013,156,0.28961903431478186,1.0,0.11014800000000013,Will Shannon Lundgren be the Republican Nominee for IA-02?
2231861,KXPGATOP5-PGC26-BHAR,2026-05-13,k_yes,0.8898593875,0.11014061249999996,5,9.035432817187644,1.0,0.11014061249999996,Will Brian Harman finish in the Top 5 at the 2026 PGA Championship?
2231830,KXPGATOP5-PGC26-BCAU,2026-05-13,k_yes,0.8903418,0.10965820000000004,5,8.990983687388376,1.0,0.10965820000000004,Will Bud Cauley finish in the Top 5 at the 2026 PGA Championship?
2231816,KXPGATOP5-PGC26-DAB,2026-05-13,k_yes,0.8908241875,0.10917581249999997,5,8.946584998849728,1.0,0.10917581249999997,Will Daniel Berger finish in the Top 5 at the 2026 PGA Championship?
2553826,KXPGATOP10-USO26-STHE,2026-06-20,pm_yes,0.891133,0.10886700000000005,2,22.295468240992097,1.0,0.10886700000000005,Will Sahith Theegala finish in the Top 10 at the 2026 U.S. Open?
704453,KXNE2R-26-BHAR,2025-11-29,pm_yes,0.8916280000000001,0.10837199999999991,165,0.2688699771653647,1.0,0.10837199999999991,Will Brinker Harding be the Republican nominee for NE-02?
788460,KXSENATEKYR-26-ABAR,2025-12-03,pm_yes,0.891852,0.10814800000000002,167,0.265034307537023,1.0,0.10814800000000002,Will Andy Barr be the Republican nominee for Senate in Kentucky?
579360,KXSERIEATOP4-26-JUV,2025-12-22,pm_yes,0.8944007500000001,0.10559924999999992,154,0.27983422049714457,1.0,0.10559924999999992,Will Juventus finish in the top 4 in the 2025-26 Serie A season?
2231928,KXPGATOP10-PGC26-BCAM,2026-05-13,k_yes,0.8945298875000001,0.10547011249999994,5,8.607111198953646,1.0,0.10547011249999994,Will Brian Campbell finish in the Top 10 at the 2026 PGA Championship?
2731977,KXPGATOP20-JODC26-JSPI,2026-07-01,pm_yes,0.8949830000000001,0.10501699999999992,4,10.707243880610013,1.0,0.10501699999999992,Will Jordan Spieth finish in the Top 20 at the 2026 John Deere Classic?
2231988,KXPGATOP10-PGC26-MKAY,2026-05-13,k_yes,0.89501095,0.10498905000000003,5,8.563247913335589,1.0,0.10498905000000003,Will Martin Kaymer finish in the Top 10 at the 2026 PGA Championship?
703845,KXNY10D-26-BLAN,2025-11-27,pm_yes,0.895672,0.10432799999999998,209,0.20342225415652196,1.0,0.10432799999999998,Will Brad Lander be the Democratic nominee for NY-10?
1833970,KXANIMEBOA-26-MOO,2026-04-29,k_yes,0.89585195,0.10414805000000005,24,1.7680580596120459,1.0,0.10414805000000005,"Will ""Moonrise"" win Best Original Anime at the 2026 Crunchyroll Anime Awards?"
2471305,KXPGATOP5-RBBCAN26-APUT,2026-06-12,k_yes,0.8959729999999999,0.10402700000000009,1,42.378347338591716,1.0,0.10402700000000009,Will Andrew Putnam finish in the Top 5 at the 2026 RBC Canadian Open?
2354287,KXPGATOUR-CHSC26-RGER,2026-05-27,k_yes,0.896503,0.10349699999999995,4,10.534377743298121,1.0,0.10349699999999995,Will Ryan Gerard win the 2026 Charles Schwab Challenge?
645259,KXNHLHART-26-NMAC,2025-10-30,k_yes,0.897293,0.10270699999999999,224,0.18651364536763035,1.0,0.10270699999999999,Will Nathan MacKinnon win the 2025–2026 NHL Hart Memorial Trophy?
2231967,KXPGATOP10-PGC26-ZAH,2026-05-13,k_yes,0.8974158874999999,0.1025841125000001,3,13.907784779254142,1.0,0.1025841125000001,Will Zach Haynes finish in the Top 10 at the 2026 PGA Championship?
2231832,KXPGATOP5-PGC26-WCLA,2026-05-13,k_yes,0.8985804875,0.10141951250000003,3,13.732074302173556,1.0,0.10141951250000003,Will Wyndham Clark finish in the Top 5 at the 2026 PGA Championship?
2231977,KXPGATOP10-PGC26-IAH,2026-05-13,k_yes,0.8994341875,0.10056581249999996,3,13.603560279945434,1.0,0.10056581249999996,Will Ian Holt finish in the Top 10 at the 2026 PGA Championship?
2703351,KXATPSETWINNER-26JUN29HUMBER-3-HUM,2026-06-29,pm_yes,0.899437,0.10056299999999996,1,40.80941188765859,1.0,0.10056299999999996,Set 3 Winner: Humbert vs Bergs
1833971,KXANIMEBOA-26-ZEN,2026-04-29,k_yes,0.899477,0.10052300000000003,24,1.6996402261165846,1.0,0.10052300000000003,"Will ""ZENSHU"" win Best Original Anime at the 2026 Crunchyroll Anime Awards?"
2471169,KXPGATOUR-RBBCAN26-BHOR,2026-06-11,k_yes,0.8995457575,0.10045424250000001,3,13.586782812991034,1.0,0.10045424250000001,Will Billy Horschel win the 2026 RBC Canadian Open?
2231843,KXPGATOP5-PGC26-HENG,2026-05-13,k_yes,0.9000449999999999,0.09995500000000013,5,8.107055758323206,1.0,0.09995500000000013,Will Harris English finish in the Top 5 at the 2026 PGA Championship?
2232031,KXPGATOP20-PGC26-PCAN,2026-05-13,pm_yes,0.90011675,0.09988324999999998,5,8.100590562279836,1.0,0.09988324999999998,Will Patrick Cantlay finish in the Top 20 at the 2026 PGA Championship?
704091,KXNE2D-26-DPOW,2025-11-27,k_yes,0.9008999999999999,0.09910000000000008,168,0.23899050684764991,1.0,0.09910000000000008,Will Denise Powell be the Democratic nominee for NE-02?
2411625,KXPGATOP10-THMTPBW26-RMCI,2026-06-03,pm_yes,0.90099075,0.09900925000000005,4,10.027399351769155,1.0,0.09900925000000005,Will Rory McIlroy finish in the Top 10 at the 2026 the Memorial Tournament presented by Workday?
704090,KXNE2D-26-JCAV,2025-11-30,pm_yes,0.901476,0.09852399999999994,165,0.24176686933765312,1.0,0.09852399999999994,Will John Cavanaugh be the Democratic nominee for NE-02?
2232001,KXPGATOP10-PGC26-DLIP,2026-05-13,k_yes,0.90184075,0.09815925000000003,3,13.242591610547654,1.0,0.09815925000000003,Will David Lipsky finish in the Top 10 at the 2026 PGA Championship?
2231921,KXPGATOP10-PGC26-CBL,2026-05-13,k_yes,0.9028032,0.09719679999999997,5,7.859261464735612,1.0,0.09719679999999997,Will Chandler Blanchet finish in the Top 10 at the 2026 PGA Championship?
2232050,KXPGATOP20-PGC26-MFIT,2026-05-13,pm_yes,0.9030367500000002,0.09696324999999983,5,7.8383490483637415,1.0,0.09696324999999983,Will Matt Fitzpatrick finish in the Top 20 at the 2026 PGA Championship?
2231961,KXPGATOP10-PGC26-EGRI,2026-05-13,k_yes,0.9032843875,0.09671561250000005,3,13.02697838060442,1.0,0.09671561250000005,Will Emiliano Grillo finish in the Top 10 at the 2026 PGA Championship?
2231971,KXPGATOP10-PGC26-JHIG,2026-05-13,k_yes,0.9037655499999999,0.09623445000000008,3,12.955267823607585,1.0,0.09623445000000008,Will Joe Highsmith finish in the Top 10 at the 2026 PGA Championship?
2553883,KXPGATOP20-USO26-TFLE,2026-06-17,pm_yes,0.90421875,0.09578125000000004,5,7.732676689130814,1.0,0.09578125000000004,Will Tommy Fleetwood finish in the Top 20 at the 2026 U.S. Open?
2231824,KXPGATOP5-PGC26-JBRI,2026-05-13,k_yes,0.9043909875,0.09560901249999998,3,12.862169144699337,1.0,0.09560901249999998,Will Jacob Bridgeman finish in the Top 5 at the 2026 PGA Championship?
1833907,KXANIMEBNS-26-TAK,2026-04-18,k_yes,0.90573075,0.09426924999999997,35,1.0854148510943862,1.0,0.09426924999999997,"Will ""Takopi's Original Sin"" win Best New Series at the 2026 Crunchyroll Anime Awards?"
2231857,KXPGATOP5-PGC26-BGRI,2026-05-13,k_yes,0.90583675,0.09416325000000003,5,7.5884724813825475,1.0,0.09416325000000003,Will Ben Griffin finish in the Top 5 at the 2026 PGA Championship?
2354884,KXPGATOP20-CHSC26-AEWA,2026-05-27,k_yes,0.9062469999999999,0.09375300000000009,4,9.439988490996393,1.0,0.09375300000000009,Will A.J. Ewart finish in the Top 20 at the 2026 Charles Schwab Challenge?
2231836,KXPGATOP5-PGC26-JDAY,2026-05-13,k_yes,0.9063218875,0.09367811250000002,5,7.545334948671867,1.0,0.09367811250000002,Will Jason Day finish in the Top 5 at the 2026 PGA Championship?
2614770,KXWCAST-26JUN22FRAIRQ-FRAKMBAPP10-1,2026-06-22,pm_yes,0.90663175,0.09336825000000004,1,37.58903352987585,1.0,0.09336825000000004,Kylian Mbappé: 1+ assists
2662675,KXWCGOAL-26JUN26NZLBEL-BELJDOKU11-1,2026-06-26,pm_yes,0.90663175,0.09336825000000004,1,37.58903352987585,1.0,0.09336825000000004,Jeremy Doku: 1+ goals
2232015,KXPGATOP10-PGC26-WMOU,2026-05-13,k_yes,0.90672895,0.09327105000000002,5,7.509175316394168,1.0,0.09327105000000002,Will William Mouw finish in the Top 10 at the 2026 PGA Championship?
2231902,KXPGATOP5-PGC26-HMAT,2026-05-13,k_yes,0.90677575,0.09322425000000001,5,7.505020122119499,1.0,0.09322425000000001,Will Hideki Matsuyama finish in the Top 5 at the 2026 PGA Championship?
2231948,KXPGATOP10-PGC26-SFIS,2026-05-13,k_yes,0.9072104874999999,0.09278951250000012,3,12.444069863665476,1.0,0.09278951250000012,Will Steven Fisk finish in the Top 10 at the 2026 PGA Championship?
2231989,KXPGATOP10-PGC26-JOK,2026-05-13,k_yes,0.9076919999999999,0.09230800000000006,5,7.423756075849522,1.0,0.09230800000000006,Will Johnny Keefer finish in the Top 10 at the 2026 PGA Championship?
703772,KXNY7D-26-AREY,2025-11-28,pm_yes,0.9081070000000001,0.09189299999999989,208,0.17757218397086527,1.0,0.09189299999999989,Will Antonio Reynoso be the Democratic nominee for NY-07?
1390395,KXEUROVISIONRANK-26TOP5-ROM,2026-05-15,pm_yes,0.9086080000000001,0.09139199999999992,1,36.71339015284916,1.0,0.09139199999999992,Will Romania be in the top 5 at Eurovision 2026?
2231983,KXPGATOP10-PGC26-STJ,2026-05-13,k_yes,0.90865495,0.09134505000000004,5,7.338526742191855,1.0,0.09134505000000004,Will Stephan Jaeger finish in the Top 10 at the 2026 PGA Championship?
2231993,KXPGATOP10-PGC26-CKIR,2026-05-13,k_yes,0.90865495,0.09134505000000004,5,7.338526742191855,1.0,0.09134505000000004,Will Chris Kirk finish in the Top 10 at the 2026 PGA Championship?
2294585,KXPGATOP20-THCCBN26-KMIT,2026-05-20,pm_yes,0.9089157499999999,0.09108425000000009,5,7.315474784104035,1.0,0.09108425000000009,Will Keith Mitchell finish in the Top 20 at the 2026 THE CJ CUP Byron Nelson?
2231979,KXPGATOP10-PGC26-BIH,2026-05-13,k_yes,0.9091363874999999,0.09086361250000008,3,12.159971821792995,1.0,0.09086361250000008,Will Billy Horschel finish in the Top 10 at the 2026 PGA Championship?
645609,KXNHLNORRIS-26-CMAK,2025-10-25,k_yes,0.909532,0.09046799999999999,221,0.16427731527106484,1.0,0.09046799999999999,Will Cale Makar win the 2025–2026 NHL James Norris Memorial Trophy?
2640811,KXPGATOP20-TRAV26-LABE,2026-06-24,pm_yes,0.9095320000000001,0.09046799999999988,5,7.261057334981056,1.0,0.09046799999999988,Will Ludvig Aberg finish in the Top 20 at the 2026 Travelers Championship?
2231945,KXPGATOP10-PGC26-NECH,2026-05-13,k_yes,0.9100991875000001,0.08990081249999993,3,12.01839572843261,1.0,0.08990081249999993,Will Nicolas Echavarria finish in the Top 10 at the 2026 PGA Championship?
2333596,KXTOPSONG-26JUN06-CHO,2026-05-25,pm_yes,0.91106075,0.08893925000000003,7,5.0902715402269925,1.0,0.08893925000000003,"Will ""Choosin' Texas - Ella Langley"" be the Billboard Hot 100 #1 song for the week of June 6?"
2614662,KXWCGOAL-26JUN22JORDZA-DZARMAHRE7-3,2026-06-22,k_yes,0.9114607499999999,0.08853925000000007,1,35.45608107644792,1.0,0.08853925000000007,Riyad Mahrez: 3+ goals
2231957,KXPGATOP10-PGC26-LUG,2026-05-13,k_yes,0.9115432,0.0884568,3,11.806619806938388,1.0,0.0884568,Will Lucas Glover finish in the Top 10 at the 2026 PGA Championship?
2231909,KXPGATOP5-PGC26-MMCN,2026-05-13,k_yes,0.9116120000000001,0.08838799999999991,5,7.077927890374406,1.0,0.08838799999999991,Will Maverick McNealy finish in the Top 5 at the 2026 PGA Championship?
2158498,KXCS2-AST26-FAL,2026-05-07,pm_yes,0.91198875,0.08801124999999999,11,3.2022032020181666,1.0,0.08801124999999999,Will Falcons win PGL Astana 2026?
2231999,KXPGATOP10-PGC26-HAL,2026-05-13,k_yes,0.9125631999999999,0.08743680000000009,5,6.994459561814468,1.0,0.08743680000000009,Will Hao-Tong Li finish in the Top 10 at the 2026 PGA Championship?
1833969,KXANIMEBOA-26-MOB,2026-04-23,k_yes,0.91267675,0.08732324999999996,30,1.1640845184234172,1.0,0.08732324999999996,"Will ""Mobile Suit Gundam GQuuuuuuX"" win Best Original Anime at the 2026 Crunchyroll Anime Awards?"
2471052,KXPGATOUR-RBBCAN26-JBRI,2026-06-11,k_yes,0.9129028875,0.08709711249999996,3,11.607823240855575,1.0,0.08709711249999996,Will Jacob Bridgeman win the 2026 RBC Canadian Open?
2232068,KXPGATOP20-PGC26-RHEN,2026-05-13,pm_yes,0.9129729999999999,0.08702700000000008,3,11.59758831860308,1.0,0.08702700000000008,Will Russell Henley finish in the Top 20 at the 2026 PGA Championship?
2614660,KXWCGOAL-26JUN22JORDZA-DZARMAHRE7-1,2026-06-22,pm_yes,0.9129729999999999,0.08702700000000008,1,34.79276495580924,1.0,0.08702700000000008,Riyad Mahrez: 1+ goals
2232005,KXPGATOP10-PGC26-DMCC,2026-05-13,k_yes,0.9130449875000001,0.08695501249999993,5,6.952248793217317,1.0,0.08695501249999993,Will Denny McCarthy finish in the Top 10 at the 2026 PGA Championship?
2231959,KXPGATOP10-PGC26-MGRE,2026-05-13,k_yes,0.91352675,0.08647324999999995,5,6.910084734792927,1.0,0.08647324999999995,Will Max Greyserman finish in the Top 10 at the 2026 PGA Championship?
1833870,KXANIMEBCS-26-DAN,2026-04-19,k_yes,0.9146449999999999,0.08535500000000007,34,1.0018215038750176,1.0,0.08535500000000007,"Will ""DAN DA DAN Season 2"" win Best Continuing Series at the 2026 Crunchyroll Anime Awards?"
2661627,KXWCGOAL-26JUN26URUESP-ESPLYAMAL10-1,2026-06-26,pm_yes,0.9155030000000001,0.08449699999999993,1,33.68793439235041,1.0,0.08449699999999993,Lamine Yamal: 1+ goals
2232008,KXPGATOP10-PGC26-MMCG,2026-05-13,k_yes,0.9159351875,0.08406481249999997,3,11.166603991653426,1.0,0.08406481249999997,Will Max McGreevy finish in the Top 10 at the 2026 PGA Championship?
2231818,KXPGATOP5-PGC26-ABHA,2026-05-13,k_yes,0.9159794875,0.08402051249999998,3,11.16017970598932,1.0,0.08402051249999998,Will Akshay Bhatia finish in the Top 5 at the 2026 PGA Championship?
2232062,KXPGATOP20-PGC26-JGUM,2026-05-13,k_yes,0.91615295,0.08384705000000003,3,11.135030546300527,1.0,0.08384705000000003,Will Jordan Gumberg finish in the Top 20 at the 2026 PGA Championship?
1833874,KXANIMEBCS-26-SOL,2026-04-23,k_yes,0.9161717500000001,0.08382824999999994,30,1.1132305432905991,1.0,0.08382824999999994,"Will ""Solo Leveling Season 2 -Arise from the Shadow-"" win Best Continuing Series at the 2026 Crunchyroll Anime Awards?"
2294530,KXPGATOP10-THCCBN26-ZBLA,2026-05-22,k_yes,0.916267,0.08373299999999995,3,11.11850039344426,1.0,0.08373299999999995,Will Zac Blair finish in the Top 10 at the 2026 THE CJ CUP Byron Nelson?
704092,KXNE2D-26-MJOH,2025-11-27,k_yes,0.9164249999999999,0.08357500000000007,168,0.1981358397083908,1.0,0.08357500000000007,Will Mark Johnston be the Democratic nominee for NE-02?
2231863,KXPGATOP5-PGC26-THAT,2026-05-13,k_yes,0.91644575,0.08355425000000005,3,11.09260104412437,1.0,0.08355425000000005,Will Tyrrell Hatton finish in the Top 5 at the 2026 PGA Championship?
2553889,KXPGATOP20-USO26-RHEN,2026-06-17,pm_yes,0.916733,0.08326699999999998,5,6.630601276489445,1.0,0.08326699999999998,Will Russell Henley finish in the Top 20 at the 2026 U.S. Open?
1835644,KXANIMEBAS-26-JAN,2026-04-29,k_yes,0.9167987500000001,0.0832012499999999,24,1.3801855028161834,1.0,0.0832012499999999,"Will ""JANE DOE"" by Kenshi Yonezu and Hikaru Utada (Chainsaw Man – The Movie: Reze Arc) win Best Anime Song at the 2026 Crunchyroll Anime Awards?"
2231984,KXPGATOP10-PGC26-CAJ,2026-05-13,k_yes,0.9168983875000001,0.08310161249999992,5,6.616237737139649,1.0,0.08310161249999992,Will Casey Jarvis finish in the Top 10 at the 2026 PGA Championship?
679606,KXSENATECOR-26-JJOS,2025-12-07,k_yes,0.917148,0.08285200000000004,206,0.16006236047661648,1.0,0.08285200000000004,Will Janak Joshi be the Republican nominee for Senate in Colorado?
1972377,KXNBAEFINMVP-26-DMIT,2026-04-25,k_yes,0.9174017500000001,0.08259824999999987,31,1.0600893035772636,1.0,0.08259824999999987,Will Donovan Mitchell win the 2026 Eastern Conference Finals MVP?
2232044,KXPGATOP20-PGC26-JDUF,2026-05-13,k_yes,0.9175926874999999,0.08240731250000011,3,10.926659679634106,1.0,0.08240731250000011,Will Jason Dufner finish in the Top 20 at the 2026 PGA Championship?
2232086,KXPGATOP20-PGC26-JAJ,2026-05-13,k_yes,0.9175926874999999,0.08240731250000011,3,10.926659679634106,1.0,0.08240731250000011,Will Jared Jones finish in the Top 20 at the 2026 PGA Championship?
2231894,KXPGATOP5-PGC26-BKOE,2026-05-13,k_yes,0.9182717499999999,0.08172825000000006,5,6.497164102021003,1.0,0.08172825000000006,Will Brooks Koepka finish in the Top 5 at the 2026 PGA Championship?
2231826,KXPGATOP5-PGC26-SBUR,2026-05-13,k_yes,0.9182717499999999,0.08172825000000006,5,6.497164102021003,1.0,0.08172825000000006,Will Sam Burns finish in the Top 5 at the 2026 PGA Championship?
2354715,KXPGATOP10-CHSC26-GWOO,2026-05-27,k_yes,0.9183,0.0817,4,8.118398126973755,1.0,0.0817,Will Gary Woodland finish in the Top 10 at the 2026 Charles Schwab Challenge?
2231932,KXPGATOP10-PGC26-STC,2026-05-13,k_yes,0.9183429999999999,0.08165700000000009,3,10.81832713920617,1.0,0.08165700000000009,Will Stewart Cink finish in the Top 10 at the 2026 PGA Championship?
2231991,KXPGATOP10-PGC26-MKIM,2026-05-13,k_yes,0.9183429999999999,0.08165700000000009,5,6.490996283523702,1.0,0.08165700000000009,Will Michael Kim finish in the Top 10 at the 2026 PGA Championship?
2231974,KXPGATOP10-PGC26-RHOE,2026-05-13,k_yes,0.9183429999999999,0.08165700000000009,5,6.490996283523702,1.0,0.08165700000000009,Will Rico Hoey finish in the Top 10 at the 2026 PGA Championship?
2231918,KXPGATOP10-PGC26-CHB,2026-05-13,k_yes,0.9183429999999999,0.08165700000000009,5,6.490996283523702,1.0,0.08165700000000009,Will Christiaan Bezuidenhout finish in the Top 10 at the 2026 PGA Championship?
2294591,KXPGATOP20-THCCBN26-WCLA,2026-05-20,pm_yes,0.91867075,0.08132925000000002,5,6.462636641038154,1.0,0.08132925000000002,Will Wyndham Clark finish in the Top 20 at the 2026 THE CJ CUP Byron Nelson?
2232052,KXPGATOP20-PGC26-RFOW,2026-05-13,pm_yes,0.91867075,0.08132925000000002,5,6.462636641038154,1.0,0.08132925000000002,Will Rickie Fowler finish in the Top 20 at the 2026 PGA Championship?
2232036,KXPGATOP20-PGC26-TYC,2026-05-13,k_yes,0.9190322,0.08096780000000003,3,10.718974083098871,1.0,0.08096780000000003,Will Tyler Collet finish in the Top 20 at the 2026 PGA Championship?
2231972,KXPGATOP10-PGC26-DHIL,2026-05-13,k_yes,0.919345,0.08065500000000003,5,6.404358537872075,1.0,0.08065500000000003,Will Daniel Hillier finish in the Top 10 at the 2026 PGA Championship?
2232107,KXPGATOP20-PGC26-PAM,2026-05-13,k_yes,0.9195119875,0.08048801250000004,3,10.649897250523887,1.0,0.08048801250000004,Will Paul McClure finish in the Top 20 at the 2026 PGA Championship?
2232067,KXPGATOP20-PGC26-ZAH,2026-05-13,k_yes,0.9195119875,0.08048801250000004,3,10.649897250523887,1.0,0.08048801250000004,Will Zach Haynes finish in the Top 20 at the 2026 PGA Championship?
2232054,KXPGATOP20-PGC26-CHG,2026-05-13,k_yes,0.9195119875,0.08048801250000004,3,10.649897250523887,1.0,0.08048801250000004,Will Chris Gabriele finish in the Top 20 at the 2026 PGA Championship?
1087762,KXFOWOMEN-26-AND,2026-02-15,k_yes,0.9198592,0.08014080000000001,111,0.28648520779490394,1.0,0.08014080000000001,Will Mirra Andreeva win the 2026 Women’s French Open?
1510487,KXSENATEOKR-26-NHAN,2026-03-08,k_yes,0.9201309999999999,0.07986900000000008,101,0.31368956708284496,1.0,0.07986900000000008,Will Nick Hankins be the Republican nominee for Senate in Oklahoma?
679399,KXSENATEIAR-26-AHIN,2025-11-16,pm_yes,0.920619,0.07938100000000003,199,0.15815263054848383,1.0,0.07938100000000003,Will Ashley Hinson be the Republican nominee for Senate in Iowa?
2415468,KXWCROUND-26RO16-NOR,2026-06-23,pm_yes,0.92095075,0.07904924999999996,7,4.475650570891003,1.0,0.07904924999999996,Will Norway reach the Round of 16 at the 2026 FIFA World Cup?
2520821,KXWCGOAL-26JUN16ARGDZA-ARGLMARTI10-1,2026-06-16,pm_yes,0.9210557500000001,0.07894424999999994,1,31.284372580052807,1.0,0.07894424999999994,Lautaro Martínez: 1+ goals
2494155,KXWCGOAL-26JUN14SWETUN-SWEVGYOKE14-1,2026-06-14,pm_yes,0.9210557500000001,0.07894424999999994,1,31.284372580052807,1.0,0.07894424999999994,Viktor Gyökeres: 1+ goals
1087763,KXFOWOMEN-26-RYB,2026-02-22,k_yes,0.9214573875,0.07854261250000005,95,0.3274909821789467,1.0,0.07854261250000005,Will Elena Rybakina win the 2026 Women’s French Open?
2602655,KXWCGOAL-26JUN21NZLEGY-EGYMSALAH11-1,2026-06-21,pm_yes,0.92184175,0.07815824999999998,1,30.946484307095,1.0,0.07815824999999998,Mohamed Salah: 1+ goals
2232051,KXPGATOP20-PGC26-TFLE,2026-05-13,pm_yes,0.92253175,0.07746825000000002,3,10.21677980188758,1.0,0.07746825000000002,Will Tommy Fleetwood finish in the Top 20 at the 2026 PGA Championship?
